"BusinessEntityID","PhoneNumber","PhoneNumberTypeID","ModifiedDate"
"653","242-555-0181","1","8/1/2011 12:00:00 AM"
"655","695-555-0161","3","6/30/2013 12:00:00 AM"
"657","1 (11) 500 555-0178","3","7/31/2012 12:00:00 AM"
"659","644-555-0111","3","7/31/2013 12:00:00 AM"
"661","351-555-0131","3","5/31/2011 12:00:00 AM"
"663","301-555-0128","1","5/30/2012 12:00:00 AM"
"665","1 (11) 500 555-0134","1","5/30/2013 12:00:00 AM"
"667","127-555-0124","1","8/1/2011 12:00:00 AM"
"669","448-555-0179","3","5/30/2013 12:00:00 AM"
"671","223-555-0184","1","8/1/2011 12:00:00 AM"
"673","708-555-0169","3","5/30/2012 12:00:00 AM"
"675","1 (11) 500 555-0180","1","7/31/2013 12:00:00 AM"
"677","117-555-0173","3","7/1/2011 12:00:00 AM"
"679","514-555-0128","1","8/1/2011 12:00:00 AM"
"681","789-555-0184","1","7/31/2013 12:00:00 AM"
"683","344-555-0181","3","5/30/2012 12:00:00 AM"
"685","264-555-0164","3","8/1/2011 12:00:00 AM"
"687","1 (11) 500 555-0181","1","5/30/2013 12:00:00 AM"
"689","1 (11) 500 555-0142","1","6/30/2013 12:00:00 AM"
"691","727-555-0190","3","5/30/2012 12:00:00 AM"
"693","273-555-0181","1","8/1/2011 12:00:00 AM"
"695","429-555-0145","1","7/31/2013 12:00:00 AM"
"697","334-555-0146","3","5/31/2011 12:00:00 AM"
"699","927-555-0198","3","6/30/2012 12:00:00 AM"
"701","221-555-0141","3","7/31/2012 12:00:00 AM"
"703","539-555-0142","1","7/1/2011 12:00:00 AM"
"705","1 (11) 500 555-0176","3","6/30/2013 12:00:00 AM"
"707","206-555-0195","1","6/30/2013 12:00:00 AM"
"709","250-555-0127","1","6/30/2012 12:00:00 AM"
"711","661-555-0168","3","6/30/2013 12:00:00 AM"
"713","426-555-0181","1","10/1/2011 12:00:00 AM"
"715","159-555-0190","3","10/31/2011 12:00:00 AM"
"717","1 (11) 500 555-0140","3","5/30/2013 12:00:00 AM"
"719","292-555-0128","1","5/30/2013 12:00:00 AM"
"721","987-555-0126","3","5/31/2011 12:00:00 AM"
"723","397-555-0144","3","8/1/2011 12:00:00 AM"
"725","119-555-0144","3","10/31/2011 12:00:00 AM"
"727","652-555-0115","3","7/1/2011 12:00:00 AM"
"729","1 (11) 500 555-0117","3","7/31/2013 12:00:00 AM"
"731","383-555-0111","3","6/30/2012 12:00:00 AM"
"733","752-555-0187","1","7/31/2012 12:00:00 AM"
"735","1 (11) 500 555-0133","3","5/30/2013 12:00:00 AM"
"737","428-555-0176","3","7/1/2011 12:00:00 AM"
"739","884-555-0193","3","8/1/2011 12:00:00 AM"
"741","773-555-0182","3","8/31/2011 12:00:00 AM"
"743","542-555-0164","1","5/30/2012 12:00:00 AM"
"745","941-555-0155","1","6/30/2012 12:00:00 AM"
"747","1 (11) 500 555-0147","3","7/31/2013 12:00:00 AM"
"749","140-555-0143","1","7/1/2011 12:00:00 AM"
"751","945-555-0112","3","8/1/2011 12:00:00 AM"
"753","539-555-0182","3","8/1/2011 12:00:00 AM"
"755","889-555-0176","3","6/30/2013 12:00:00 AM"
"757","1 (11) 500 555-0148","3","7/31/2013 12:00:00 AM"
"759","859-555-0173","3","7/1/2011 12:00:00 AM"
"761","119-555-0167","1","5/30/2012 12:00:00 AM"
"763","115-555-0113","3","8/1/2011 12:00:00 AM"
"765","937-555-0136","3","6/30/2012 12:00:00 AM"
"767","680-555-0192","1","5/30/2012 12:00:00 AM"
"769","1 (11) 500 555-0178","1","5/30/2013 12:00:00 AM"
"771","219-555-0126","1","5/30/2013 12:00:00 AM"
"773","839-555-0198","1","7/31/2013 12:00:00 AM"
"775","551-555-0155","3","7/31/2012 12:00:00 AM"
"777","188-555-0152","3","4/30/2012 12:00:00 AM"
"779","767-555-0151","3","7/1/2011 12:00:00 AM"
"781","394-555-0176","1","6/30/2012 12:00:00 AM"
"783","1 (11) 500 555-0113","1","7/31/2013 12:00:00 AM"
"785","820-555-0166","3","7/31/2012 12:00:00 AM"
"787","358-555-0188","1","8/1/2011 12:00:00 AM"
"789","819-555-0186","1","7/1/2011 12:00:00 AM"
"791","175-555-0198","1","5/30/2012 12:00:00 AM"
"793","752-555-0185","3","7/1/2011 12:00:00 AM"
"795","1 (11) 500 555-0118","1","6/30/2013 12:00:00 AM"
"797","572-555-0156","1","7/31/2012 12:00:00 AM"
"799","138-555-0156","1","8/1/2011 12:00:00 AM"
"801","143-555-0113","3","7/31/2012 12:00:00 AM"
"803","147-555-0192","1","8/1/2011 12:00:00 AM"
"805","835-555-0116","3","8/1/2011 12:00:00 AM"
"807","1 (11) 500 555-0197","1","6/30/2012 12:00:00 AM"
"809","1 (11) 500 555-0193","3","6/30/2013 12:00:00 AM"
"811","722-555-0169","1","8/1/2011 12:00:00 AM"
"813","576-555-0171","1","8/1/2011 12:00:00 AM"
"815","156-555-0187","3","7/1/2011 12:00:00 AM"
"817","706-555-0140","1","7/1/2011 12:00:00 AM"
"819","754-555-0134","3","5/31/2011 12:00:00 AM"
"821","899-555-0134","1","9/30/2012 12:00:00 AM"
"823","169-555-0178","3","7/31/2013 12:00:00 AM"
"825","698-555-0183","3","8/1/2011 12:00:00 AM"
"827","916-555-0137","3","8/1/2011 12:00:00 AM"
"829","1 (11) 500 555-0153","3","6/30/2013 12:00:00 AM"
"831","158-555-0188","1","7/1/2011 12:00:00 AM"
"833","1 (11) 500 555-0178","3","6/30/2013 12:00:00 AM"
"835","362-555-0121","3","10/30/2012 12:00:00 AM"
"837","539-555-0121","1","6/30/2013 12:00:00 AM"
"839","962-555-0144","3","10/1/2011 12:00:00 AM"
"841","716-555-0123","1","1/29/2014 12:00:00 AM"
"843","674-555-0188","3","10/30/2012 12:00:00 AM"
"845","186-555-0135","1","7/1/2011 12:00:00 AM"
"847","847-555-0151","3","6/30/2012 12:00:00 AM"
"849","425-555-0158","1","8/1/2011 12:00:00 AM"
"851","185-555-0190","3","5/31/2011 12:00:00 AM"
"853","1 (11) 500 555-0130","1","7/31/2013 12:00:00 AM"
"855","1 (11) 500 555-0176","3","7/31/2013 12:00:00 AM"
"857","691-555-0149","3","5/30/2013 12:00:00 AM"
"859","834-555-0132","1","7/31/2013 12:00:00 AM"
"861","962-555-0112","1","7/31/2012 12:00:00 AM"
"863","753-555-0179","1","8/1/2011 12:00:00 AM"
"865","1 (11) 500 555-0123","1","12/31/2012 12:00:00 AM"
"867","1 (11) 500 555-0136","3","7/31/2013 12:00:00 AM"
"869","554-555-0124","1","7/1/2011 12:00:00 AM"
"871","252-555-0127","1","7/31/2012 12:00:00 AM"
"873","581-555-0172","3","5/30/2012 12:00:00 AM"
"875","1 (11) 500 555-0191","1","5/30/2013 12:00:00 AM"
"877","153-555-0114","1","8/1/2011 12:00:00 AM"
"879","957-555-0125","3","5/31/2011 12:00:00 AM"
"881","329-555-0183","1","8/1/2011 12:00:00 AM"
"883","475-555-0188","3","7/1/2011 12:00:00 AM"
"885","920-555-0191","3","7/31/2012 12:00:00 AM"
"887","1 (11) 500 555-0115","3","5/30/2013 12:00:00 AM"
"889","993-555-0162","1","9/30/2013 12:00:00 AM"
"891","627-555-0192","3","6/30/2012 12:00:00 AM"
"893","1 (11) 500 555-0119","1","5/1/2014 12:00:00 AM"
"895","272-555-0123","3","8/1/2011 12:00:00 AM"
"897","395-555-0128","3","10/1/2011 12:00:00 AM"
"899","768-555-0125","1","7/1/2011 12:00:00 AM"
"901","191-555-0198","3","7/31/2012 12:00:00 AM"
"903","721-555-0163","3","5/31/2011 12:00:00 AM"
"905","1 (11) 500 555-0123","3","7/31/2013 12:00:00 AM"
"907","994-555-0194","3","5/31/2011 12:00:00 AM"
"909","991-555-0148","1","7/31/2013 12:00:00 AM"
"911","777-555-0163","1","7/31/2012 12:00:00 AM"
"913","596-555-0153","3","7/1/2011 12:00:00 AM"
"915","492-555-0146","1","6/30/2012 12:00:00 AM"
"917","1 (11) 500 555-0137","1","7/31/2013 12:00:00 AM"
"919","962-555-0175","1","12/31/2012 12:00:00 AM"
"921","653-555-0170","3","8/30/2013 12:00:00 AM"
"923","912-555-0149","1","12/1/2011 12:00:00 AM"
"925","672-555-0112","1","8/1/2011 12:00:00 AM"
"927","150-555-0127","1","7/31/2012 12:00:00 AM"
"929","192-555-0173","3","5/30/2012 12:00:00 AM"
"931","710-555-0173","3","5/30/2012 12:00:00 AM"
"933","245-555-0173","1","7/1/2011 12:00:00 AM"
"935","417-555-0182","1","7/1/2011 12:00:00 AM"
"937","724-555-0161","3","7/31/2012 12:00:00 AM"
"939","1 (11) 500 555-0181","1","5/30/2013 12:00:00 AM"
"941","1 (11) 500 555-0198","1","6/30/2013 12:00:00 AM"
"943","1 (11) 500 555-0169","1","5/30/2012 12:00:00 AM"
"945","1 (11) 500 555-0112","1","6/30/2013 12:00:00 AM"
"947","692-555-0136","1","6/30/2012 12:00:00 AM"
"949","583-555-0198","3","7/31/2012 12:00:00 AM"
"951","521-555-0183","1","5/30/2012 12:00:00 AM"
"953","149-555-0196","3","5/30/2012 12:00:00 AM"
"955","605-555-0111","3","10/31/2011 12:00:00 AM"
"957","669-555-0149","3","6/30/2012 12:00:00 AM"
"959","898-555-0137","3","10/1/2011 12:00:00 AM"
"961","1 (11) 500 555-0191","1","6/30/2012 12:00:00 AM"
"963","164-555-0145","1","7/1/2011 12:00:00 AM"
"965","637-555-0120","1","10/31/2011 12:00:00 AM"
"967","621-555-0157","1","5/30/2013 12:00:00 AM"
"969","495-555-0161","1","7/1/2011 12:00:00 AM"
"971","1 (11) 500 555-0180","1","6/30/2013 12:00:00 AM"
"973","433-555-0162","3","7/1/2011 12:00:00 AM"
"975","121-555-0139","1","6/30/2012 12:00:00 AM"
"977","132-555-0150","1","7/31/2012 12:00:00 AM"
"979","674-555-0187","1","7/1/2011 12:00:00 AM"
"981","1 (11) 500 555-0168","3","5/30/2012 12:00:00 AM"
"983","1 (11) 500 555-0114","3","7/31/2013 12:00:00 AM"
"985","737-555-0163","1","6/30/2012 12:00:00 AM"
"987","351-555-0130","1","6/30/2012 12:00:00 AM"
"989","385-555-0140","3","7/31/2013 12:00:00 AM"
"991","461-555-0118","3","6/30/2012 12:00:00 AM"
"993","479-555-0129","3","7/31/2013 12:00:00 AM"
"995","1 (11) 500 555-0112","3","8/30/2013 12:00:00 AM"
"997","141-555-0172","1","8/1/2011 12:00:00 AM"
"999","552-555-0141","1","7/31/2013 12:00:00 AM"
"1001","244-555-0127","1","5/30/2012 12:00:00 AM"
"1003","867-555-0114","1","7/31/2013 12:00:00 AM"
"1005","623-555-0153","1","5/30/2013 12:00:00 AM"
"1007","1 (11) 500 555-0182","1","6/30/2013 12:00:00 AM"
"1009","344-555-0144","1","7/1/2011 12:00:00 AM"
"1011","418-555-0115","1","10/31/2011 12:00:00 AM"
"1013","216-555-0122","3","7/31/2012 12:00:00 AM"
"1015","582-555-0113","1","8/1/2011 12:00:00 AM"
"1017","497-555-0147","1","5/31/2011 12:00:00 AM"
"1019","1 (11) 500 555-0167","3","7/31/2013 12:00:00 AM"
"1021","926-555-0159","1","7/1/2011 12:00:00 AM"
"1023","872-555-0171","1","6/30/2013 12:00:00 AM"
"1025","828-555-0186","3","7/31/2012 12:00:00 AM"
"1027","170-555-0127","1","6/30/2012 12:00:00 AM"
"1029","703-555-0158","3","6/30/2013 12:00:00 AM"
"1031","774-555-0133","1","7/1/2011 12:00:00 AM"
"1033","713-555-0168","1","6/30/2012 12:00:00 AM"
"1035","751-555-0119","3","5/30/2013 12:00:00 AM"
"1037","1 (11) 500 555-0191","3","7/31/2013 12:00:00 AM"
"1039","763-555-0120","1","7/31/2012 12:00:00 AM"
"1041","1 (11) 500 555-0182","1","7/31/2013 12:00:00 AM"
"1043","393-555-0167","3","5/31/2011 12:00:00 AM"
"1045","967-555-0129","3","5/31/2011 12:00:00 AM"
"1047","107-555-0117","3","8/30/2012 12:00:00 AM"
"1049","859-555-0140","1","5/31/2011 12:00:00 AM"
"1051","272-555-0126","3","6/30/2012 12:00:00 AM"
"1053","1 (11) 500 555-0118","1","5/30/2013 12:00:00 AM"
"1055","143-555-0129","1","7/1/2011 12:00:00 AM"
"1057","1 (11) 500 555-0197","1","6/30/2013 12:00:00 AM"
"1059","790-555-0197","3","5/1/2014 12:00:00 AM"
"1061","214-555-0145","3","7/31/2012 12:00:00 AM"
"1063","456-555-0184","1","7/31/2012 12:00:00 AM"
"1065","158-555-0154","1","8/1/2011 12:00:00 AM"
"1067","784-555-0120","1","6/30/2012 12:00:00 AM"
"1069","215-555-0197","1","6/30/2012 12:00:00 AM"
"1071","1 (11) 500 555-0178","3","5/30/2013 12:00:00 AM"
"1073","117-555-0110","1","7/31/2012 12:00:00 AM"
"1075","1 (11) 500 555-0144","1","7/31/2013 12:00:00 AM"
"1077","194-555-0149","1","7/31/2013 12:00:00 AM"
"1079","597-555-0132","1","7/31/2013 12:00:00 AM"
"1081","454-555-0160","3","8/1/2011 12:00:00 AM"
"1083","146-555-0176","1","7/31/2013 12:00:00 AM"
"1085","860-555-0119","1","5/31/2011 12:00:00 AM"
"1087","1 (11) 500 555-0157","3","6/30/2013 12:00:00 AM"
"1089","419-555-0166","3","7/1/2011 12:00:00 AM"
"1091","969-555-0117","3","7/31/2012 12:00:00 AM"
"1093","850-555-0198","1","6/30/2013 12:00:00 AM"
"1095","140-555-0188","3","5/31/2011 12:00:00 AM"
"1097","654-555-0150","1","5/30/2013 12:00:00 AM"
"1099","129-555-0120","3","5/30/2013 12:00:00 AM"
"1101","1 (11) 500 555-0181","3","6/30/2012 12:00:00 AM"
"1103","1 (11) 500 555-0123","1","7/31/2013 12:00:00 AM"
"1105","570-555-0199","1","10/30/2012 12:00:00 AM"
"1107","996-555-0196","1","7/1/2011 12:00:00 AM"
"1109","632-555-0171","1","7/31/2013 12:00:00 AM"
"1111","555-555-0162","1","7/1/2011 12:00:00 AM"
"1113","1 (11) 500 555-0187","3","7/31/2012 12:00:00 AM"
"1115","1 (11) 500 555-0119","1","6/30/2012 12:00:00 AM"
"1117","851-555-0127","3","12/1/2011 12:00:00 AM"
"1119","190-555-0186","1","1/29/2012 12:00:00 AM"
"1121","1 (11) 500 555-0146","1","6/30/2013 12:00:00 AM"
"1123","482-555-0188","1","5/31/2011 12:00:00 AM"
"1125","153-555-0195","1","7/1/2011 12:00:00 AM"
"1127","129-555-0185","1","8/30/2012 12:00:00 AM"
"1129","809-555-0152","3","6/30/2013 12:00:00 AM"
"1131","718-555-0152","3","7/31/2012 12:00:00 AM"
"1133","199-555-0135","3","7/1/2011 12:00:00 AM"
"1135","367-555-0124","1","7/1/2011 12:00:00 AM"
"1137","116-555-0163","3","5/30/2012 12:00:00 AM"
"1139","1 (11) 500 555-0127","3","6/30/2013 12:00:00 AM"
"1141","1 (11) 500 555-0112","1","6/30/2012 12:00:00 AM"
"1143","697-555-0131","3","5/1/2014 12:00:00 AM"
"1145","703-555-0120","1","5/30/2013 12:00:00 AM"
"1147","652-555-0189","1","8/1/2011 12:00:00 AM"
"1149","344-555-0133","3","7/31/2012 12:00:00 AM"
"1151","1 (11) 500 555-0140","1","5/30/2013 12:00:00 AM"
"1153","1 (11) 500 555-0113","3","5/30/2012 12:00:00 AM"
"1155","103-555-0151","3","6/30/2012 12:00:00 AM"
"1157","458-555-0179","3","7/31/2013 12:00:00 AM"
"1159","1 (11) 500 555-0112","3","7/31/2013 12:00:00 AM"
"1161","910-555-0116","1","5/30/2012 12:00:00 AM"
"1163","762-555-0110","1","7/1/2011 12:00:00 AM"
"1165","356-555-0190","1","7/31/2013 12:00:00 AM"
"1167","523-555-0170","3","7/31/2012 12:00:00 AM"
"1169","858-555-0140","1","8/1/2011 12:00:00 AM"
"1171","320-555-0134","3","1/28/2013 12:00:00 AM"
"1173","476-555-0139","1","7/1/2011 12:00:00 AM"
"1175","230-555-0164","1","8/31/2011 12:00:00 AM"
"1177","1 (11) 500 555-0187","3","7/31/2013 12:00:00 AM"
"1179","595-555-0131","1","7/1/2011 12:00:00 AM"
"1181","895-555-0160","1","7/1/2011 12:00:00 AM"
"1183","207-555-0129","3","5/31/2011 12:00:00 AM"
"1185","170-555-0189","1","5/31/2011 12:00:00 AM"
"1187","224-555-0126","3","7/31/2012 12:00:00 AM"
"1189","1 (11) 500 555-0179","1","6/30/2013 12:00:00 AM"
"1191","303-555-0117","1","7/1/2011 12:00:00 AM"
"1193","685-555-0176","1","8/1/2011 12:00:00 AM"
"1195","495-555-0113","3","5/30/2013 12:00:00 AM"
"1197","1 (11) 500 555-0186","1","5/30/2013 12:00:00 AM"
"1199","765-555-0141","1","6/30/2012 12:00:00 AM"
"1201","165-555-0172","3","6/30/2012 12:00:00 AM"
"1203","731-555-0187","3","8/1/2011 12:00:00 AM"
"1205","928-555-0117","1","5/31/2011 12:00:00 AM"
"1207","1 (11) 500 555-0116","1","6/30/2013 12:00:00 AM"
"1209","1 (11) 500 555-0115","1","6/30/2013 12:00:00 AM"
"1211","112-555-0195","3","10/30/2012 12:00:00 AM"
"1213","330-555-0116","3","7/1/2011 12:00:00 AM"
"1215","510-555-0123","3","7/31/2012 12:00:00 AM"
"1217","275-555-0179","1","7/31/2012 12:00:00 AM"
"1219","1 (11) 500 555-0146","1","6/30/2012 12:00:00 AM"
"1221","1 (11) 500 555-0132","3","7/31/2013 12:00:00 AM"
"1223","656-555-0173","3","7/1/2011 12:00:00 AM"
"1225","145-555-0166","3","8/1/2011 12:00:00 AM"
"1227","249-555-0179","1","7/1/2011 12:00:00 AM"
"1229","390-555-0150","1","6/30/2013 12:00:00 AM"
"1231","1 (11) 500 555-0144","1","6/30/2013 12:00:00 AM"
"1233","1 (11) 500 555-0165","1","5/30/2012 12:00:00 AM"
"1235","155-555-0149","1","6/30/2012 12:00:00 AM"
"1237","244-555-0115","1","6/30/2013 12:00:00 AM"
"1239","871-555-0159","1","5/31/2011 12:00:00 AM"
"1241","608-555-0162","1","6/30/2012 12:00:00 AM"
"1243","362-555-0177","3","8/1/2011 12:00:00 AM"
"1245","129-555-0185","3","10/31/2011 12:00:00 AM"
"1247","108-555-0171","3","7/31/2013 12:00:00 AM"
"1249","1 (11) 500 555-0199","3","7/31/2013 12:00:00 AM"
"1251","979-555-0163","1","6/30/2013 12:00:00 AM"
"1253","136-555-0134","1","6/30/2012 12:00:00 AM"
"1255","556-555-0192","3","5/30/2012 12:00:00 AM"
"1257","810-555-0198","1","8/1/2011 12:00:00 AM"
"1259","1 (11) 500 555-0173","3","7/31/2013 12:00:00 AM"
"1261","1 (11) 500 555-0170","1","6/30/2013 12:00:00 AM"
"1263","814-555-0130","3","5/30/2012 12:00:00 AM"
"1265","996-555-0192","3","6/30/2012 12:00:00 AM"
"1267","265-555-0190","3","8/1/2011 12:00:00 AM"
"1269","107-555-0132","3","7/1/2011 12:00:00 AM"
"1271","1 (11) 500 555-0122","1","6/30/2013 12:00:00 AM"
"1273","1 (11) 500 555-0127","1","7/31/2012 12:00:00 AM"
"1275","290-555-0196","1","6/30/2013 12:00:00 AM"
"1277","452-555-0179","1","7/31/2012 12:00:00 AM"
"1279","436-555-0160","1","10/1/2011 12:00:00 AM"
"1281","932-555-0163","1","7/31/2013 12:00:00 AM"
"1283","1 (11) 500 555-0155","3","7/31/2013 12:00:00 AM"
"1285","1 (11) 500 555-0181","3","7/31/2013 12:00:00 AM"
"1287","653-555-0159","3","10/30/2012 12:00:00 AM"
"1289","482-555-0174","1","6/30/2012 12:00:00 AM"
"1291","396-555-0139","3","6/30/2013 12:00:00 AM"
"1293","306-555-0166","1","5/30/2012 12:00:00 AM"
"1295","491-555-0132","1","8/1/2011 12:00:00 AM"
"1297","371-555-0112","3","7/31/2013 12:00:00 AM"
"1299","1 (11) 500 555-0165","3","6/30/2013 12:00:00 AM"
"1301","1 (11) 500 555-0126","1","5/30/2013 12:00:00 AM"
"1303","947-555-0143","3","6/30/2013 12:00:00 AM"
"1305","645-555-0193","1","7/31/2013 12:00:00 AM"
"1307","354-555-0130","3","8/1/2011 12:00:00 AM"
"1309","296-555-0171","3","7/1/2011 12:00:00 AM"
"1311","493-555-0134","1","7/1/2011 12:00:00 AM"
"1313","1 (11) 500 555-0119","1","7/31/2013 12:00:00 AM"
"1315","195-555-0196","1","6/30/2012 12:00:00 AM"
"1317","803-555-0116","3","7/31/2013 12:00:00 AM"
"1319","699-555-0183","1","6/30/2012 12:00:00 AM"
"1321","316-555-0138","1","8/1/2011 12:00:00 AM"
"1323","1 (11) 500 555-0167","3","7/31/2012 12:00:00 AM"
"1325","1 (11) 500 555-0176","1","6/30/2012 12:00:00 AM"
"1327","119-555-0195","3","6/30/2012 12:00:00 AM"
"1329","380-555-0116","1","7/31/2012 12:00:00 AM"
"1331","440-555-0132","3","7/1/2011 12:00:00 AM"
"1333","928-555-0116","1","7/31/2012 12:00:00 AM"
"1335","926-555-0164","3","7/31/2012 12:00:00 AM"
"1337","284-555-0185","1","5/31/2011 12:00:00 AM"
"1339","783-555-0110","3","7/31/2012 12:00:00 AM"
"1341","1 (11) 500 555-0189","3","7/31/2013 12:00:00 AM"
"1343","415-555-0147","1","7/1/2011 12:00:00 AM"
"1345","377-555-0132","3","7/31/2012 12:00:00 AM"
"1347","911-555-0165","1","5/30/2012 12:00:00 AM"
"1349","333-555-0113","3","7/1/2011 12:00:00 AM"
"1351","164-555-0118","3","7/31/2013 12:00:00 AM"
"1353","1 (11) 500 555-0133","3","7/31/2013 12:00:00 AM"
"1355","140-555-0128","3","8/1/2011 12:00:00 AM"
"1357","260-555-0130","1","8/1/2011 12:00:00 AM"
"1359","183-555-0111","1","7/31/2013 12:00:00 AM"
"1361","565-555-0181","1","7/1/2011 12:00:00 AM"
"1363","631-555-0155","1","8/1/2011 12:00:00 AM"
"1365","1 (11) 500 555-0159","1","5/30/2013 12:00:00 AM"
"1367","666-555-0143","1","7/31/2012 12:00:00 AM"
"1369","1 (11) 500 555-0196","1","7/31/2013 12:00:00 AM"
"1371","537-555-0190","1","8/31/2011 12:00:00 AM"
"1373","470-555-0171","1","5/31/2011 12:00:00 AM"
"1375","245-555-0191","3","7/31/2012 12:00:00 AM"
"1377","774-555-0177","3","7/31/2012 12:00:00 AM"
"1379","1 (11) 500 555-0134","3","6/30/2013 12:00:00 AM"
"1381","1 (11) 500 555-0174","1","12/31/2013 12:00:00 AM"
"1383","1 (11) 500 555-0146","3","6/30/2013 12:00:00 AM"
"1385","1 (11) 500 555-0178","1","7/31/2012 12:00:00 AM"
"1387","942-555-0141","1","5/30/2012 12:00:00 AM"
"1389","747-555-0113","3","5/31/2011 12:00:00 AM"
"1391","685-555-0117","1","10/31/2011 12:00:00 AM"
"1393","394-555-0168","1","6/30/2012 12:00:00 AM"
"1395","1 (11) 500 555-0139","1","6/30/2013 12:00:00 AM"
"1397","1 (11) 500 555-0137","3","6/30/2012 12:00:00 AM"
"1399","1 (11) 500 555-0177","1","6/30/2012 12:00:00 AM"
"1401","1 (11) 500 555-0113","1","7/31/2013 12:00:00 AM"
"1403","171-555-0147","1","5/30/2013 12:00:00 AM"
"1405","154-555-0115","1","7/1/2011 12:00:00 AM"
"1407","1 (11) 500 555-0174","3","9/30/2012 12:00:00 AM"
"1409","1 (11) 500 555-0175","3","6/30/2012 12:00:00 AM"
"1411","642-555-0187","1","9/30/2012 12:00:00 AM"
"1413","993-555-0179","1","5/31/2011 12:00:00 AM"
"1415","455-555-0144","1","6/30/2012 12:00:00 AM"
"1417","431-555-0153","1","5/31/2011 12:00:00 AM"
"1419","1 (11) 500 555-0179","3","6/30/2013 12:00:00 AM"
"1421","618-555-0193","1","6/30/2012 12:00:00 AM"
"1423","173-555-0151","1","6/30/2012 12:00:00 AM"
"1425","529-555-0195","3","7/31/2012 12:00:00 AM"
"1427","600-555-0162","3","5/30/2012 12:00:00 AM"
"1429","191-555-0151","3","5/30/2012 12:00:00 AM"
"1431","1 (11) 500 555-0158","1","8/30/2013 12:00:00 AM"
"1433","378-555-0157","3","6/30/2013 12:00:00 AM"
"1435","623-555-0144","3","8/1/2011 12:00:00 AM"
"1437","158-555-0123","1","7/1/2011 12:00:00 AM"
"1439","1 (11) 500 555-0195","3","6/30/2013 12:00:00 AM"
"1441","1 (11) 500 555-0162","3","7/31/2013 12:00:00 AM"
"1443","723-555-0124","1","7/31/2012 12:00:00 AM"
"1445","535-555-0189","1","6/30/2012 12:00:00 AM"
"1447","963-555-0146","1","4/30/2013 12:00:00 AM"
"1449","995-555-0114","1","6/30/2012 12:00:00 AM"
"1451","1 (11) 500 555-0125","1","7/31/2013 12:00:00 AM"
"1453","399-555-0114","3","10/1/2011 12:00:00 AM"
"1455","235-555-0199","1","10/1/2011 12:00:00 AM"
"1457","519-555-0112","3","10/1/2011 12:00:00 AM"
"1459","249-555-0124","3","10/31/2011 12:00:00 AM"
"1461","962-555-0139","1","6/30/2013 12:00:00 AM"
"1463","1 (11) 500 555-0114","3","6/30/2013 12:00:00 AM"
"1465","162-555-0174","1","9/30/2012 12:00:00 AM"
"1467","562-555-0119","1","6/30/2012 12:00:00 AM"
"1469","918-555-0127","3","5/30/2012 12:00:00 AM"
"1471","1 (11) 500 555-0176","1","7/31/2012 12:00:00 AM"
"1473","1 (11) 500 555-0181","3","7/31/2013 12:00:00 AM"
"1475","207-555-0167","1","6/30/2013 12:00:00 AM"
"1477","140-555-0192","1","10/1/2011 12:00:00 AM"
"1479","118-555-0184","1","6/30/2012 12:00:00 AM"
"1481","992-555-0134","1","6/30/2013 12:00:00 AM"
"1483","1 (11) 500 555-0182","1","7/31/2013 12:00:00 AM"
"1485","1 (11) 500 555-0183","3","6/30/2012 12:00:00 AM"
"1487","239-555-0198","1","7/31/2013 12:00:00 AM"
"1489","129-555-0164","3","7/31/2013 12:00:00 AM"
"1491","273-555-0100","1","12/23/2011 12:00:00 AM"
"1493","298-555-0100","1","4/25/2011 12:00:00 AM"
"1495","859-555-0100","3","4/25/2011 12:00:00 AM"
"1497","315-555-0100","3","2/3/2012 12:00:00 AM"
"1499","142-555-0100","1","2/2/2012 12:00:00 AM"
"1501","920-555-0100","1","12/24/2011 12:00:00 AM"
