"CreditCardID","CardType","CardNumber","ExpMonth","ExpYear","ModifiedDate"
"371","Vista","11111423384823","2","2006","7/31/2012 12:00:00 AM"
"372","Distinguish","55554640760212","6","2008","2/8/2014 12:00:00 AM"
"373","SuperiorCard","33336635791537","10","2008","1/26/2012 12:00:00 AM"
"374","Vista","11118111347101","2","2007","5/4/2014 12:00:00 AM"
"375","Distinguish","55556238588767","5","2005","3/16/2014 12:00:00 AM"
"376","SuperiorCard","33337864080360","7","2006","5/7/2013 12:00:00 AM"
"377","Vista","11112840822877","1","2005","7/14/2012 12:00:00 AM"
"378","Distinguish","55551023233383","4","2006","2/20/2014 12:00:00 AM"
"379","SuperiorCard","33339866323726","2","2008","3/31/2014 12:00:00 AM"
"380","ColonialVoice","77773081956952","1","2008","11/18/2011 12:00:00 AM"
"381","SuperiorCard","33333904253150","3","2006","7/15/2013 12:00:00 AM"
"382","Vista","11116204530793","5","2007","9/28/2012 12:00:00 AM"
"383","Vista","11111586263693","5","2006","6/25/2012 12:00:00 AM"
"384","ColonialVoice","77775243331802","8","2007","1/25/2014 12:00:00 AM"
"385","SuperiorCard","33337196614989","4","2005","9/1/2011 12:00:00 AM"
"386","SuperiorCard","33334561570452","6","2006","4/25/2014 12:00:00 AM"
"387","ColonialVoice","77774965490722","10","2006","11/3/2013 12:00:00 AM"
"388","Distinguish","55556406236712","2","2007","7/25/2013 12:00:00 AM"
"389","Distinguish","55552532138087","10","2005","10/30/2013 12:00:00 AM"
"390","Vista","11118753411058","7","2008","4/11/2014 12:00:00 AM"
"391","ColonialVoice","77772463833333","7","2005","2/24/2014 12:00:00 AM"
"392","Vista","11118562672576","5","2007","10/29/2013 12:00:00 AM"
"393","Vista","11111627148699","4","2006","3/5/2014 12:00:00 AM"
"394","Distinguish","55553008487911","6","2006","2/19/2009 12:00:00 AM"
"395","ColonialVoice","77771418781901","6","2006","11/25/2008 12:00:00 AM"
"396","SuperiorCard","33338589135498","2","2006","6/28/2014 12:00:00 AM"
"397","SuperiorCard","33338702777274","5","2006","8/8/2013 12:00:00 AM"
"398","SuperiorCard","33339957826041","8","2006","6/20/2012 12:00:00 AM"
"399","Vista","11118730511214","7","2006","7/18/2013 12:00:00 AM"
"400","Vista","11118201757324","6","2005","10/19/2011 12:00:00 AM"
"401","Distinguish","55557648719357","9","2007","1/12/2014 12:00:00 AM"
"402","ColonialVoice","77778707357207","11","2008","5/22/2013 12:00:00 AM"
"403","ColonialVoice","77775786670948","7","2008","9/7/2012 12:00:00 AM"
"404","SuperiorCard","33331106176532","3","2007","9/17/2013 12:00:00 AM"
"405","Distinguish","55558266354107","9","2006","8/7/2013 12:00:00 AM"
"406","SuperiorCard","33335217748519","1","2007","2/21/2014 12:00:00 AM"
"407","SuperiorCard","33335551916395","9","2005","2/23/2014 12:00:00 AM"
"408","Distinguish","55557158842836","11","2008","2/8/2013 12:00:00 AM"
"409","ColonialVoice","77775137357162","5","2008","2/21/2013 12:00:00 AM"
"410","SuperiorCard","33333509526283","5","2008","2/15/2013 12:00:00 AM"
"411","Distinguish","55554447610983","7","2005","1/30/2014 12:00:00 AM"
"412","SuperiorCard","33335082259833","8","2005","9/18/2011 12:00:00 AM"
"413","SuperiorCard","33331033535413","9","2008","1/14/2009 12:00:00 AM"
"414","Distinguish","55559538056514","1","2006","11/7/2013 12:00:00 AM"
"415","Distinguish","55558432859672","1","2005","1/20/2014 12:00:00 AM"
"416","Vista","11111082178644","1","2005","12/20/2013 12:00:00 AM"
"417","SuperiorCard","33332618411673","11","2006","5/17/2014 12:00:00 AM"
"418","ColonialVoice","77778332989405","7","2005","12/29/2011 12:00:00 AM"
"419","SuperiorCard","33331076984905","5","2005","7/28/2013 12:00:00 AM"
"420","Distinguish","55559570001876","5","2008","10/15/2012 12:00:00 AM"
"421","ColonialVoice","77779612128963","12","2006","11/28/2013 12:00:00 AM"
"422","ColonialVoice","77776996793043","1","2005","5/7/2014 12:00:00 AM"
"423","Vista","11117112577020","9","2007","8/3/2013 12:00:00 AM"
"424","SuperiorCard","33338284484471","4","2008","9/30/2012 12:00:00 AM"
"425","Distinguish","55556721176222","3","2008","10/18/2013 12:00:00 AM"
"426","ColonialVoice","77778120734237","10","2006","8/13/2013 12:00:00 AM"
"427","Distinguish","55555671830825","11","2006","3/3/2014 12:00:00 AM"
"428","Vista","11118509073610","1","2008","1/1/2014 12:00:00 AM"
"429","Vista","11113753448296","3","2008","5/28/2013 12:00:00 AM"
"430","Vista","11112967268286","12","2006","5/16/2012 12:00:00 AM"
"431","Distinguish","55551104697014","6","2007","10/26/2013 12:00:00 AM"
"432","Vista","11112271428752","11","2006","11/23/2013 12:00:00 AM"
"433","Distinguish","55558193114492","4","2008","4/25/2014 12:00:00 AM"
"434","Distinguish","55557834333264","3","2006","3/22/2014 12:00:00 AM"
"435","ColonialVoice","77776894282434","2","2008","4/28/2014 12:00:00 AM"
"436","Distinguish","55553348891821","1","2006","5/18/2014 12:00:00 AM"
"437","Vista","11111193733108","11","2008","5/28/2014 12:00:00 AM"
"438","Distinguish","55557080374180","12","2005","3/15/2014 12:00:00 AM"
"439","Vista","11114647899275","2","2006","4/25/2011 12:00:00 AM"
"440","ColonialVoice","77779666377448","2","2007","8/6/2013 12:00:00 AM"
"441","SuperiorCard","33333816093380","9","2006","11/14/2012 12:00:00 AM"
"442","Vista","11112618684802","7","2005","1/1/2013 12:00:00 AM"
"443","ColonialVoice","77771350508466","4","2007","6/15/2013 12:00:00 AM"
"444","Distinguish","55551030969773","3","2007","6/12/2014 12:00:00 AM"
"445","SuperiorCard","33338753811862","2","2005","11/30/2012 12:00:00 AM"
"446","Vista","11112035204232","8","2007","2/2/2014 12:00:00 AM"
"447","SuperiorCard","33336102961463","8","2007","1/30/2014 12:00:00 AM"
"448","Vista","11115686139754","12","2007","4/8/2014 12:00:00 AM"
"449","SuperiorCard","33335078009393","9","2006","2/20/2014 12:00:00 AM"
"450","SuperiorCard","33332611348318","1","2006","8/20/2013 12:00:00 AM"
"451","SuperiorCard","33334686765658","6","2005","6/30/2012 12:00:00 AM"
"452","ColonialVoice","77775083078731","8","2006","7/1/2013 12:00:00 AM"
"453","SuperiorCard","33338203979446","8","2007","3/29/2012 12:00:00 AM"
"454","Distinguish","55555043237607","12","2007","10/16/2013 12:00:00 AM"
"455","SuperiorCard","33332183266192","3","2006","11/11/2013 12:00:00 AM"
"456","Distinguish","55557142435353","6","2006","10/18/2013 12:00:00 AM"
"457","ColonialVoice","77777548924657","5","2005","8/4/2013 12:00:00 AM"
"458","Distinguish","55553370468042","8","2005","2/9/2014 12:00:00 AM"
"459","Distinguish","55551901555401","9","2007","3/25/2014 12:00:00 AM"
"460","Distinguish","55555191562983","6","2006","11/11/2013 12:00:00 AM"
"461","SuperiorCard","33337688484350","10","2006","11/25/2013 12:00:00 AM"
"462","SuperiorCard","33331674576298","6","2006","4/5/2014 12:00:00 AM"
"463","Vista","11119132324496","3","2008","10/29/2013 12:00:00 AM"
"464","SuperiorCard","33333832543745","12","2007","12/16/2013 12:00:00 AM"
"465","Distinguish","55552532063814","2","2005","8/12/2013 12:00:00 AM"
"466","SuperiorCard","33338832686616","9","2005","9/5/2012 12:00:00 AM"
"467","Vista","11117786482300","7","2006","4/4/2014 12:00:00 AM"
"468","ColonialVoice","77772148623166","10","2006","5/5/2014 12:00:00 AM"
"469","SuperiorCard","33338487053577","8","2006","12/8/2008 12:00:00 AM"
"470","Vista","11119984033310","6","2008","4/14/2014 12:00:00 AM"
"471","Distinguish","55557037877744","11","2005","10/31/2013 12:00:00 AM"
"472","ColonialVoice","77775569039939","4","2007","7/14/2013 12:00:00 AM"
"473","Distinguish","55559166090565","3","2007","9/6/2013 12:00:00 AM"
"474","SuperiorCard","33336927304298","6","2006","4/27/2014 12:00:00 AM"
"475","SuperiorCard","33335900275155","2","2007","6/30/2014 12:00:00 AM"
"476","Distinguish","55559090501662","3","2007","1/9/2014 12:00:00 AM"
"477","Distinguish","55552304141831","4","2007","4/7/2014 12:00:00 AM"
"478","Distinguish","55552693706014","7","2007","9/4/2013 12:00:00 AM"
"479","SuperiorCard","33334025587335","1","2008","12/17/2013 12:00:00 AM"
"480","Distinguish","55554367752780","8","2007","4/23/2012 12:00:00 AM"
"481","SuperiorCard","33332717078038","9","2007","8/13/2012 12:00:00 AM"
"482","Vista","11112604867030","9","2006","1/21/2013 12:00:00 AM"
"483","Distinguish","55551964548972","8","2007","11/1/2013 12:00:00 AM"
"484","SuperiorCard","33333203219095","7","2006","8/15/2013 12:00:00 AM"
"485","SuperiorCard","33334129214566","12","2007","10/2/2013 12:00:00 AM"
"486","Distinguish","55558314539187","6","2006","5/23/2012 12:00:00 AM"
"487","Vista","11116231720012","8","2005","4/12/2014 12:00:00 AM"
"488","Distinguish","55552299726560","8","2006","2/2/2014 12:00:00 AM"
"489","SuperiorCard","33335611789267","8","2005","12/5/2013 12:00:00 AM"
"490","Vista","11119066055449","11","2007","6/30/2012 12:00:00 AM"
"491","Vista","11111597828182","8","2007","7/7/2013 12:00:00 AM"
"492","Vista","11115617194142","8","2007","2/12/2012 12:00:00 AM"
"493","ColonialVoice","77771742408351","1","2006","12/10/2013 12:00:00 AM"
"494","Distinguish","55553764071525","10","2006","10/5/2012 12:00:00 AM"
"495","Distinguish","55554303119616","10","2008","7/4/2013 12:00:00 AM"
"496","ColonialVoice","77772181007129","9","2007","12/24/2013 12:00:00 AM"
"497","Distinguish","55554356601766","2","2007","1/25/2014 12:00:00 AM"
"498","SuperiorCard","33336911951207","9","2007","3/16/2014 12:00:00 AM"
"499","Distinguish","55555834608749","8","2008","5/8/2014 12:00:00 AM"
"500","ColonialVoice","77771316555965","8","2008","9/16/2013 12:00:00 AM"
"501","Distinguish","55556962137435","6","2005","12/24/2013 12:00:00 AM"
"502","Vista","11114200367073","4","2006","4/12/2014 12:00:00 AM"
"503","Vista","11113877273056","11","2007","11/9/2013 12:00:00 AM"
"504","Distinguish","55551093420332","2","2005","11/24/2013 12:00:00 AM"
"505","Distinguish","55552587025031","8","2005","7/25/2013 12:00:00 AM"
"506","ColonialVoice","77777780556089","10","2008","1/25/2014 12:00:00 AM"
"507","ColonialVoice","77774872379859","6","2008","10/16/2013 12:00:00 AM"
"508","Vista","11113103399133","9","2008","3/11/2013 12:00:00 AM"
"509","Distinguish","55556530992389","11","2007","11/10/2013 12:00:00 AM"
"510","SuperiorCard","33334902958924","7","2006","4/27/2013 12:00:00 AM"
"511","SuperiorCard","33335925651116","5","2008","7/11/2013 12:00:00 AM"
"512","Vista","11119317586997","2","2005","9/1/2013 12:00:00 AM"
"513","SuperiorCard","33335176511189","4","2006","3/3/2013 12:00:00 AM"
"514","ColonialVoice","77778365874918","2","2007","10/20/2013 12:00:00 AM"
"515","Vista","11114815786346","12","2007","5/20/2014 12:00:00 AM"
"516","Vista","11114044178340","7","2007","8/28/2013 12:00:00 AM"
"517","Distinguish","55556998351597","12","2005","12/1/2008 12:00:00 AM"
"518","ColonialVoice","77775022996745","10","2005","12/19/2013 12:00:00 AM"
"519","Vista","11116640674932","9","2006","11/29/2012 12:00:00 AM"
"520","Distinguish","55557900302904","8","2008","6/23/2014 12:00:00 AM"
"521","SuperiorCard","33339115763066","1","2005","3/30/2012 12:00:00 AM"
"522","Distinguish","55557537147049","5","2008","7/12/2013 12:00:00 AM"
"523","SuperiorCard","33331650684222","9","2005","11/18/2013 12:00:00 AM"
"524","Distinguish","55558028460782","12","2006","11/5/2013 12:00:00 AM"
"525","ColonialVoice","77774456680594","6","2006","1/17/2014 12:00:00 AM"
"526","ColonialVoice","77771989506215","4","2008","6/20/2014 12:00:00 AM"
"527","Vista","11119668230198","12","2006","7/28/2011 12:00:00 AM"
"528","Distinguish","55553776365407","7","2006","7/12/2012 12:00:00 AM"
"529","Distinguish","55551067478271","2","2006","8/22/2011 12:00:00 AM"
"530","Distinguish","55551700218310","6","2006","3/29/2014 12:00:00 AM"
"531","SuperiorCard","33339882059399","4","2005","4/24/2012 12:00:00 AM"
"532","ColonialVoice","77776166516691","3","2007","4/3/2013 12:00:00 AM"
"533","ColonialVoice","77775092471562","11","2007","7/5/2013 12:00:00 AM"
"534","Vista","11117710453360","4","2008","4/14/2014 12:00:00 AM"
"535","Vista","11119252804099","10","2005","11/22/2013 12:00:00 AM"
"536","Vista","11116210070337","12","2007","2/12/2014 12:00:00 AM"
"537","Vista","11115000011433","2","2008","1/10/2013 12:00:00 AM"
"538","ColonialVoice","77775004581200","7","2007","6/26/2014 12:00:00 AM"
"539","Distinguish","55557837025024","5","2006","2/13/2014 12:00:00 AM"
"540","SuperiorCard","33333175081725","3","2008","5/16/2013 12:00:00 AM"
"541","ColonialVoice","77778037556819","3","2005","11/21/2013 12:00:00 AM"
"542","Vista","11113253933894","10","2006","9/8/2012 12:00:00 AM"
"543","Distinguish","55552614475671","9","2005","12/30/2013 12:00:00 AM"
"544","Distinguish","55558782882017","12","2008","10/27/2012 12:00:00 AM"
"545","Distinguish","55551884423713","7","2006","3/19/2014 12:00:00 AM"
"546","Vista","11112558296630","11","2006","11/27/2013 12:00:00 AM"
"547","SuperiorCard","33334943672902","6","2008","12/28/2008 12:00:00 AM"
"548","SuperiorCard","33336937630277","10","2008","1/4/2014 12:00:00 AM"
"549","Distinguish","55551351169119","10","2006","5/18/2014 12:00:00 AM"
"550","ColonialVoice","77774575682719","4","2007","5/21/2014 12:00:00 AM"
"551","ColonialVoice","77779138733164","1","2006","4/30/2014 12:00:00 AM"
"552","SuperiorCard","33339286255828","1","2008","12/30/2013 12:00:00 AM"
"553","Vista","11113878285739","2","2005","6/30/2012 12:00:00 AM"
"554","Distinguish","55559089006093","3","2006","1/19/2014 12:00:00 AM"
"555","SuperiorCard","33336531741857","6","2006","6/4/2012 12:00:00 AM"
"556","Distinguish","55554615238225","11","2007","9/19/2013 12:00:00 AM"
"557","SuperiorCard","33333259588154","9","2008","2/15/2012 12:00:00 AM"
"558","ColonialVoice","77775542106919","4","2008","5/25/2012 12:00:00 AM"
"559","ColonialVoice","77777885825071","2","2005","1/19/2014 12:00:00 AM"
"560","ColonialVoice","77772931794976","2","2008","7/27/2011 12:00:00 AM"
"561","SuperiorCard","33334041180236","7","2006","12/24/2011 12:00:00 AM"
"562","Distinguish","55558248101264","3","2006","2/10/2014 12:00:00 AM"
"563","Distinguish","55556070767396","4","2005","11/7/2013 12:00:00 AM"
"564","SuperiorCard","33339311693494","11","2006","11/22/2013 12:00:00 AM"
"565","SuperiorCard","33338819345150","3","2007","3/19/2012 12:00:00 AM"
"566","Vista","11114949896358","5","2008","8/1/2013 12:00:00 AM"
"567","Vista","11112198910214","9","2006","12/22/2012 12:00:00 AM"
"568","ColonialVoice","77774746399395","7","2008","2/15/2014 12:00:00 AM"
"569","Distinguish","55558418126084","3","2007","7/1/2011 12:00:00 AM"
"570","Distinguish","55558123149986","2","2006","2/3/2013 12:00:00 AM"
"571","SuperiorCard","33334562014456","11","2008","3/7/2014 12:00:00 AM"
"572","Vista","11118310622920","11","2005","11/21/2013 12:00:00 AM"
"573","ColonialVoice","77775276772253","9","2007","8/3/2013 12:00:00 AM"
"574","ColonialVoice","77773764762669","7","2008","7/22/2013 12:00:00 AM"
"575","ColonialVoice","77776474833115","1","2008","8/11/2012 12:00:00 AM"
"576","Distinguish","55555498436992","2","2008","10/22/2013 12:00:00 AM"
"577","Distinguish","55556026651697","1","2006","8/31/2013 12:00:00 AM"
"578","Vista","11117418526170","8","2005","6/11/2012 12:00:00 AM"
"579","ColonialVoice","77774383346604","12","2005","1/17/2014 12:00:00 AM"
"580","Vista","11119022320680","8","2005","10/11/2013 12:00:00 AM"
"581","SuperiorCard","33338062426681","7","2008","2/16/2009 12:00:00 AM"
"582","SuperiorCard","33337036897848","2","2008","12/30/2013 12:00:00 AM"
"583","Distinguish","55559915654752","12","2007","7/13/2013 12:00:00 AM"
"584","SuperiorCard","33334991980405","12","2006","7/8/2013 12:00:00 AM"
"585","Vista","11111886551566","10","2008","11/9/2013 12:00:00 AM"
"586","SuperiorCard","33336348771462","6","2006","1/6/2014 12:00:00 AM"
"587","ColonialVoice","77775989842880","10","2008","5/22/2013 12:00:00 AM"
"588","Vista","11116073054603","5","2008","5/25/2014 12:00:00 AM"
"589","ColonialVoice","77774689909496","2","2006","7/26/2012 12:00:00 AM"
"590","Distinguish","55551886754180","1","2008","2/28/2013 12:00:00 AM"
"591","SuperiorCard","33331698268810","6","2007","9/2/2013 12:00:00 AM"
"592","ColonialVoice","77777051473889","1","2006","5/27/2014 12:00:00 AM"
"593","Distinguish","55555326936199","12","2005","6/30/2013 12:00:00 AM"
"594","Distinguish","55555690135109","2","2007","8/3/2013 12:00:00 AM"
"595","ColonialVoice","77771180864120","6","2006","4/27/2013 12:00:00 AM"
"596","ColonialVoice","77771303483446","10","2005","10/26/2013 12:00:00 AM"
"597","Distinguish","55554980245405","9","2005","2/24/2009 12:00:00 AM"
"598","ColonialVoice","77779352609411","11","2008","5/2/2012 12:00:00 AM"
"599","ColonialVoice","77779911765703","5","2006","1/13/2014 12:00:00 AM"
"600","Vista","11118604405128","6","2006","1/22/2012 12:00:00 AM"
"601","Vista","11119732749312","5","2007","12/27/2013 12:00:00 AM"
"602","ColonialVoice","77771052658065","6","2006","1/18/2013 12:00:00 AM"
"603","SuperiorCard","33335712478283","11","2008","1/16/2014 12:00:00 AM"
"604","ColonialVoice","77772676833959","5","2005","6/19/2014 12:00:00 AM"
"605","ColonialVoice","77778902095715","1","2005","2/6/2013 12:00:00 AM"
"606","SuperiorCard","33334142459050","2","2006","5/26/2014 12:00:00 AM"
"607","Vista","11118730527591","4","2005","9/30/2012 12:00:00 AM"
"608","Distinguish","55554348185669","8","2008","7/19/2013 12:00:00 AM"
"609","Vista","11114765111929","3","2006","11/3/2013 12:00:00 AM"
"610","Vista","11117313335620","5","2007","7/28/2012 12:00:00 AM"
"611","Distinguish","55552827377396","3","2008","4/29/2014 12:00:00 AM"
"612","Distinguish","55558777221564","11","2008","7/11/2013 12:00:00 AM"
"613","SuperiorCard","33338733998253","5","2006","11/21/2013 12:00:00 AM"
"614","ColonialVoice","77777880821824","6","2007","12/9/2013 12:00:00 AM"
"615","Distinguish","55556369921263","6","2007","9/30/2013 12:00:00 AM"
"616","ColonialVoice","77772541517088","7","2008","7/13/2012 12:00:00 AM"
"617","Vista","11115545222444","9","2005","4/3/2014 12:00:00 AM"
"618","Vista","11114117203183","12","2006","7/6/2012 12:00:00 AM"
"619","SuperiorCard","33338801030695","2","2006","3/23/2014 12:00:00 AM"
"620","SuperiorCard","33334277895274","12","2006","4/4/2012 12:00:00 AM"
"621","Distinguish","55553082008660","9","2007","11/2/2011 12:00:00 AM"
"622","Vista","11116028545639","4","2006","11/29/2013 12:00:00 AM"
"623","Vista","11114595510139","3","2006","6/10/2012 12:00:00 AM"
"624","ColonialVoice","77774121074295","4","2008","3/6/2014 12:00:00 AM"
"625","Vista","11112437466374","3","2005","1/25/2012 12:00:00 AM"
"626","Distinguish","55559848566621","9","2005","10/31/2011 12:00:00 AM"
"627","Vista","11117807275041","11","2007","4/26/2013 12:00:00 AM"
"628","Vista","11112846950663","4","2008","9/3/2013 12:00:00 AM"
"629","ColonialVoice","77772917991467","7","2005","3/26/2014 12:00:00 AM"
"630","SuperiorCard","33334646860529","9","2006","2/17/2012 12:00:00 AM"
